,Passed,Numero de Paginas,Cantidad de Palabras,Densidad Informacion (%),Fechas Detectadas (Count),Tamaño cuerpo probable,Variedad de fuentes,Variedad de tamaños,Uso de negritas (estimado %),Uso de cursivas (estimado %),Porcentaje Lenguaje Técnico,Porcentaje Lenguaje Genérico,LinkedIn,GitHub,Website/Otro,Cantidad de imágenes,Tiene Elementos Graficos,Lineas_education,Lineas_work_experience,Lineas_skills,Lineas_certifications,Lineas_achievements,Lineas_professional_profile,Lineas_languages,Lineas_projects,Lineas_publications,Lineas_training_courses,Lineas_volunteer_work,Seccion_education,Seccion_work_experience,Seccion_skills,Seccion_certifications,Seccion_achievements,Seccion_professional_profile,Seccion_languages,Seccion_projects,Seccion_publications,Seccion_training_courses,Seccion_volunteer_work,texto_extraido_len,Tamaño de fuente más usado,Promedio tamaño fuente,Formato Texto (Lineas)_Mixto,Formato Texto (Lineas)_Párrafos,Formato Texto (Lineas)_Viñetas,Orden Temporal_Orden Temporal Detectado,Orden Temporal_Pocas Fechas,Formato Fecha Más Común_DD/MM/YYYY,Formato Fecha Más Común_MM-YYYY,Formato Fecha Más Común_MM/YYYY,Formato Fecha Más Común_Mes YYYY (ES Comp),Formato Fecha Más Común_Mon YYYY (EN),Formato Fecha Más Común_Month YYYY (EN),Formato Fecha Más Común_Rango YYYY-YYYY,Formato Fecha Más Común_SpaCy DATE (Sin clasificar),Formato Fecha Más Común_YYYY,Formato Fecha Más Común_YYYY (SpaCy),Fuente principal_ArialMT,Fuente principal_Calibri,Fuente principal_Lato-Regular,Fuente principal_OpenSans-Regular,Fuente principal_Otra,Fuente principal_Roboto-Regular,Fuente principal_Tahoma,Legibilidad general_Buena,Legibilidad general_Potencialmente Deficiente,Consistencia tamaños fuente_Consistente,Consistencia tamaños fuente_Inconsistente,Consistencia márgenes (aprox)_Consistente,Consistencia márgenes (aprox)_Inconsistente,Uso de colores (texto)_No,Uso de colores (texto)_Sí,Uso de colores (dibujos)_No,Uso de colores (dibujos)_Sí,Deteccion Foto Perfil_No se detectaron imágenes candidatas,Deteccion Foto Perfil_Posible Foto Detectada,secciones_completas
446,0,2,547,6.14,1,11,6,4,13.1,79.8,10.14,89.86,1,0,0,0,0,5,3,0,1,0,1,0,11,0,10,0,1,1,1,1,0,1,0,1,1,1,0,3970,11,14.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,7
447,0,1,173,3.95,0,12,4,5,23.8,100.0,5.06,94.94,0,0,0,0,1,0,0,7,0,0,0,0,0,0,10,14,1,1,1,1,0,0,0,0,0,1,1,1322,12,16.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,6
448,0,2,275,3.58,1,11,9,4,31.9,14.9,7.38,92.62,0,0,0,0,0,7,2,14,0,0,0,7,18,3,0,0,1,1,1,0,0,1,1,1,1,1,0,2396,11,13.75,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,7
449,0,3,109,5.07,0,10,4,7,7.5,2.5,6.4,93.6,0,0,0,1,1,6,6,9,0,0,0,15,7,3,0,0,1,1,1,1,0,1,1,1,1,1,0,4918,10,11.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,8
451,0,2,175,1.92,3,12,1,7,0.0,0.0,2.61,97.39,1,0,0,0,1,7,22,6,0,0,5,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1239,12,13.857142857142858,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,6
452,0,2,500,5.64,0,11,8,7,22.1,28.5,6.75,93.25,0,0,0,4,1,5,19,1,35,0,3,14,2,15,0,5,1,1,1,1,1,1,1,1,1,1,1,3644,11,14.857142857142858,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,10
453,0,3,500,4.23,4,11,5,4,25.9,7.4,5.82,94.18,0,0,0,0,1,13,1,16,0,0,50,6,0,0,8,0,1,1,1,1,0,1,1,1,1,1,0,4097,11,11.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,8
454,0,4,985,6.06,1,11,7,8,21.7,4.2,6.9,93.1,0,0,0,2,1,20,27,2,1,0,12,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,7839,11,13.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,9
455,0,1,206,4.4,1,9,4,7,23.5,100.0,9.19,90.81,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1470,9,13.428571428571429,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,8
456,0,1,405,8.48,1,9,7,7,11.5,45.1,4.07,95.93,1,0,0,0,0,3,1,1,13,0,1,0,3,0,0,0,1,1,1,1,0,1,1,1,1,0,0,2741,9,13.142857142857142,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,7
457,0,8,222,2.94,0,10,4,2,24.8,0.0,7.65,92.35,0,0,0,3,1,4,3,2,5,4,0,15,4,4,7,0,1,1,1,1,1,1,1,1,1,1,1,7610,10,9.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,10
458,0,3,127,4.44,8,11,12,6,7.0,96.8,4.8,95.2,1,0,0,0,0,1,0,0,4,0,7,2,0,1,22,0,1,1,1,1,0,1,1,1,1,1,0,4309,11,14.833333333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,8
459,0,3,915,6.27,2,9,10,6,22.2,0.8,4.94,95.06,0,0,0,0,0,0,2,0,3,0,0,4,8,38,14,0,1,1,1,1,1,1,1,1,1,1,1,6081,9,12.333333333333334,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,10
460,0,2,337,3.76,0,10,3,4,7.8,100.0,8.31,91.69,0,0,0,1,1,0,1,28,0,33,0,0,22,0,0,0,1,1,1,1,1,1,1,1,1,0,0,2514,10,17.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,8
461,0,2,432,4.73,2,10,4,9,3.1,4.1,9.52,90.48,1,0,1,12,1,0,12,10,4,0,0,0,0,8,13,0,1,1,1,1,0,1,0,0,1,1,0,3164,10,19.77777777777778,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,6
462,0,1,752,15.57,3,6,1,5,0.0,0.0,3.41,96.59,1,0,0,0,0,0,0,8,0,3,3,38,0,6,5,3,1,1,1,0,1,1,1,1,1,1,1,5046,6,9.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,9
463,0,7,2224,6.35,0,11,7,8,9.0,11.3,8.48,91.52,0,0,0,115,1,7,192,28,1,0,8,12,0,3,0,0,1,1,1,1,1,1,1,1,1,1,0,14858,11,13.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,9
465,0,2,718,9.3,0,10,11,4,39.4,51.7,5.32,94.68,1,1,1,0,1,1,29,0,0,0,0,0,9,1,0,0,1,1,1,1,0,1,1,1,1,1,0,6010,10,11.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
466,0,1,331,6.88,0,9,4,4,1.4,100.0,9.12,90.88,1,0,0,0,0,1,0,0,0,0,2,4,0,16,0,6,1,1,1,1,0,1,1,1,1,0,1,2298,9,10.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,8
467,0,3,466,4.04,2,8,4,7,44.9,94.6,8.19,91.81,0,0,0,11,1,36,12,14,0,0,6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3640,8,10.428571428571429,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,10
468,0,3,899,6.18,1,11,2,3,13.4,0.0,10.96,89.04,0,0,0,0,0,0,11,0,4,0,3,4,4,0,0,0,1,1,1,1,0,1,1,1,1,1,0,6192,11,10.666666666666666,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,8
469,0,3,616,4.62,5,11,4,3,11.3,1.4,2.55,97.45,0,0,1,6,1,3,2,37,5,0,14,1,2,6,23,0,1,1,1,1,0,1,1,1,1,1,0,4475,11,11.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,8
470,0,1,337,7.64,2,12,10,11,20.2,36.0,4.66,95.34,1,0,0,23,1,0,4,3,0,0,0,0,2,3,0,0,1,1,1,1,0,1,1,1,1,1,0,2768,12,16.727272727272727,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,8
471,0,3,135,4.5,1,11,3,3,35.1,0.6,16.73,83.27,0,0,1,1,1,6,3,4,1,0,5,3,3,0,4,0,1,1,1,1,1,1,1,1,1,1,0,4360,11,14.333333333333334,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,9
472,0,2,1135,4.95,1,12,10,6,17.3,100.0,5.56,94.44,0,0,0,0,1,14,1,0,0,3,4,16,11,10,19,5,1,1,1,1,1,1,1,1,1,1,1,8070,12,20.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,10
473,0,2,345,3.88,1,10,4,7,22.5,100.0,11.73,88.27,0,0,0,2,1,4,0,0,0,0,0,2,9,6,0,0,1,1,1,1,0,1,1,1,1,0,0,2593,10,14.142857142857142,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,7
474,0,1,484,10.91,0,9,3,4,16.0,100.0,6.02,93.98,0,0,0,2,0,4,14,0,0,0,5,16,0,10,0,3,1,1,0,0,0,1,1,0,1,0,1,3648,9,14.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,5
475,0,3,701,6.26,4,10,6,7,28.2,0.2,10.0,90.0,1,0,1,13,1,23,7,0,15,0,6,0,4,5,14,0,1,1,1,1,0,1,0,1,1,1,1,6069,10,15.428571428571429,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,8
476,0,1,511,11.77,3,8,6,11,20.6,100.0,4.46,95.54,0,1,0,1,1,0,12,3,0,0,0,2,2,6,2,0,1,1,1,1,0,1,1,1,1,1,0,3930,8,12.636363636363637,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,8
477,0,3,346,2.4,1,14,4,4,9.8,7.3,7.42,92.58,1,0,0,0,1,3,23,12,0,0,0,2,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,2330,14,17.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,6
478,0,3,494,3.54,0,12,7,4,8.4,12.4,7.53,92.47,0,0,0,1,0,6,51,0,3,0,17,2,0,4,4,0,1,1,1,1,1,1,1,1,1,1,1,3434,12,11.25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,10
479,0,4,424,2.17,0,10,5,7,7.0,4.7,13.3,86.7,0,0,0,0,0,3,8,5,13,0,5,16,0,4,0,13,1,1,1,1,1,1,1,1,1,1,1,2802,10,9.857142857142858,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,10
480,0,4,749,4.69,0,10,5,9,17.1,24.5,4.25,95.75,0,0,0,1,0,14,10,15,0,0,13,2,40,1,0,0,1,1,1,1,1,1,1,1,1,1,1,6274,10,9.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,10
481,0,1,48,8.27,0,11,4,7,30.3,100.0,14.47,85.53,1,0,0,0,1,3,2,0,0,0,0,0,1,7,0,0,1,1,1,1,0,1,1,1,1,1,0,2671,11,11.857142857142858,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,8
482,0,4,630,3.52,2,10,3,3,18.9,100.0,4.21,95.79,0,0,0,0,1,3,2,2,0,0,9,0,0,7,0,0,1,1,1,1,0,1,1,1,1,1,1,4552,10,15.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,9
483,0,1,380,6.76,0,10,5,4,12.6,100.0,7.51,92.49,0,0,0,0,1,5,3,0,0,0,2,2,3,0,0,0,1,1,1,1,0,1,1,1,1,0,0,2779,10,11.75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,7
484,0,1,63,4.26,1,10,4,3,28.6,74.6,4.92,95.08,0,0,0,0,0,0,5,3,0,0,0,0,13,0,3,1,1,1,1,1,0,1,1,1,1,1,1,1425,10,11.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,9
485,0,2,593,6.48,0,11,8,8,24.8,100.0,7.42,92.58,0,0,0,1,1,11,9,0,4,0,7,3,0,5,10,6,1,1,1,1,0,1,1,1,1,1,1,4189,11,12.875,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,9
486,0,1,387,8.44,4,11,3,7,3.4,100.0,15.42,84.58,0,0,0,1,1,0,0,24,0,0,16,7,2,0,0,0,1,1,1,1,0,1,1,1,1,0,0,2823,11,15.285714285714286,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,7
487,0,2,433,4.43,5,12,6,6,6.5,100.0,7.98,92.02,0,0,0,1,1,0,4,15,0,0,0,0,29,0,2,3,1,1,1,0,0,1,1,1,1,1,1,2861,12,17.666666666666668,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,8
488,0,3,863,6.04,0,13,6,4,22.4,27.8,8.23,91.77,0,0,0,1,1,2,2,0,0,0,0,1,21,9,0,0,1,1,0,1,0,1,1,1,1,0,0,6053,13,14.75,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,6
489,0,3,301,2.32,0,12,7,4,38.6,100.0,6.27,93.73,0,0,0,1,1,17,18,0,0,0,9,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,2249,12,14.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,8
490,0,3,157,5.95,0,10,4,7,19.5,4.1,17.48,82.52,1,0,0,1,1,1,0,0,30,0,0,3,12,4,9,3,1,1,1,1,1,1,1,1,1,1,1,5971,10,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,10
491,0,3,881,6.99,0,9,4,8,3.6,1.4,6.85,93.15,0,0,0,0,0,41,12,0,0,20,9,9,16,2,24,0,1,1,1,1,1,1,1,1,1,1,1,6779,9,11.625,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10
492,0,2,461,5.18,0,11,4,6,1.4,63.3,4.6,95.4,0,0,0,0,0,1,50,10,0,0,0,5,5,0,0,0,1,1,1,1,0,1,1,1,1,1,1,3460,11,22.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,9
493,0,2,80,7.8,0,9,4,4,24.8,83.7,23.1,76.9,0,0,0,0,0,1,2,0,4,5,0,0,3,3,0,0,1,1,1,1,1,0,1,1,1,1,0,5219,9,12.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,8
494,0,1,45,6.23,0,10,4,5,20.0,6.7,14.29,85.71,0,0,0,0,0,1,2,0,0,0,0,0,0,6,1,0,1,1,1,1,0,1,1,0,1,1,0,2085,10,14.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,7
495,0,1,446,10.36,3,8,5,8,28.4,23.9,14.25,85.75,1,0,0,2,1,0,0,0,0,0,23,0,0,0,9,0,1,1,0,0,0,1,0,1,1,1,0,3464,8,11.625,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,5
496,0,3,556,3.84,0,11,5,3,28.3,0.5,9.16,90.84,0,0,0,0,1,22,1,2,0,0,0,0,0,7,36,0,1,1,1,1,0,1,1,0,1,1,0,3719,11,13.666666666666666,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,7
497,0,2,113,6.86,0,10,6,5,44.3,82.7,18.22,81.78,1,0,0,0,0,0,3,1,0,2,0,6,27,6,1,0,1,1,1,1,1,1,1,1,1,1,0,4436,10,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,9
498,0,3,1175,10.12,0,10,8,7,24.9,3.0,8.17,91.83,1,0,0,5,1,0,3,19,0,3,0,1,5,17,27,19,1,1,1,1,1,1,1,1,1,1,1,10135,10,13.285714285714286,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,10
499,0,2,525,6.07,1,10,7,10,40.3,2.7,3.5,96.5,0,0,0,5,1,4,9,3,0,0,1,31,0,27,0,0,1,1,1,0,0,1,1,0,1,1,0,4055,10,11.7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,6
500,0,4,578,3.21,2,12,8,3,35.0,83.9,2.86,97.14,0,0,0,0,1,3,5,5,0,1,19,1,41,3,0,0,1,1,1,1,1,1,1,1,1,1,0,4155,12,12.333333333333334,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,9
501,0,2,825,7.7,3,9,4,14,9.6,1.6,2.19,97.81,1,0,0,3,1,0,46,0,0,0,0,18,3,0,0,0,1,1,1,0,0,1,1,1,1,1,0,5143,9,14.214285714285714,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,7
502,0,1,43,7.39,2,10,7,5,9.1,77.3,22.22,77.78,0,0,0,0,0,4,4,3,0,0,0,0,3,5,0,0,1,1,1,1,0,1,0,1,1,0,0,2474,10,14.6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,6
503,0,5,886,3.85,5,12,3,3,22.4,0.0,7.87,92.13,0,0,0,15,1,3,28,0,0,0,0,0,5,2,0,0,1,1,1,1,0,1,0,1,1,1,1,6433,12,19.666666666666668,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,8
504,0,2,412,4.46,1,12,6,5,26.1,90.9,8.35,91.65,1,1,1,0,0,2,22,11,0,0,0,0,4,0,0,0,1,1,1,1,0,1,1,1,1,1,0,2881,12,15.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
505,0,2,405,4.5,4,11,5,1,25.4,23.9,4.51,95.49,0,0,0,0,1,2,31,0,0,0,4,0,9,19,4,0,1,1,1,0,0,1,0,1,1,1,0,2908,11,11.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,6
506,0,9,272,1.62,0,11,5,3,6.2,4.5,6.0,94.0,0,1,1,4,1,0,1,9,12,5,0,5,31,0,2,3,1,1,1,1,1,1,1,1,1,1,1,4874,11,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,10
507,0,1,123,2.74,0,11,6,6,36.3,5.9,6.6,93.4,1,0,0,5,1,3,10,2,0,0,0,0,5,0,0,0,1,1,1,1,0,1,1,1,1,0,0,886,11,11.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,7
508,0,1,407,9.28,2,11,2,4,22.7,100.0,1.72,98.28,0,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3103,11,12.75,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,4
509,0,2,770,7.67,0,9,2,8,12.1,100.0,3.58,96.42,1,0,0,1,1,0,0,8,3,0,1,30,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,5129,9,13.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,8
510,0,2,737,8.82,2,9,7,7,30.3,17.3,4.97,95.03,0,0,0,2,0,3,5,1,0,0,2,0,0,1,2,2,1,1,1,1,0,1,1,1,1,1,1,5903,9,9.142857142857142,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,9
511,0,2,312,2.97,1,10,7,7,22.2,46.1,8.3,91.7,0,0,0,0,1,3,0,3,0,0,14,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1983,10,15.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,6
512,0,2,799,7.94,1,9,3,5,22.4,100.0,4.57,95.43,1,0,1,0,0,3,0,0,0,0,13,32,0,19,0,0,1,1,1,1,0,1,1,1,1,0,1,5306,9,11.4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,8
514,0,8,184,1.26,0,11,5,5,12.5,69.0,10.71,89.29,0,0,0,12,1,1,13,4,9,0,24,1,12,27,4,0,1,1,1,1,0,1,1,1,1,1,0,3265,11,15.4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,8
515,0,5,2573,11.2,0,10,5,3,28.1,73.4,2.85,97.15,0,0,0,0,0,0,174,0,0,0,0,0,0,0,13,0,1,1,1,0,0,1,1,1,1,1,1,18100,10,8.333333333333334,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,8
516,0,3,482,3.65,6,10,2,4,19.3,0.0,6.58,93.42,1,0,0,33,0,3,3,3,0,0,9,0,0,0,10,0,1,1,1,1,0,1,1,1,1,1,0,3541,10,15.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,8
517,0,1,97,9.72,0,10,6,6,5.9,21.8,18.92,81.08,1,1,0,0,0,11,2,1,0,0,1,6,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,3140,10,16.166666666666668,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,9
518,0,2,353,4.18,1,11,6,10,31.3,10.1,12.09,87.91,0,0,0,1,1,6,0,9,0,0,3,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,2793,11,9.9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,8
519,0,9,316,2.54,0,12,2,5,20.4,0.0,2.33,97.67,0,0,0,1,1,5,1,1,4,0,0,8,0,0,5,0,1,1,1,1,0,1,1,1,1,1,0,7400,12,10.8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,8
520,0,1,328,7.47,6,9,7,10,20.7,11.0,10.13,89.87,1,0,0,12,0,4,26,1,0,3,0,2,0,0,3,0,1,1,1,1,1,1,1,0,1,1,1,2496,9,14.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,9
522,0,2,163,6.13,8,9,7,6,26.3,100.0,5.13,94.87,1,0,0,10,1,4,0,0,0,0,0,19,1,2,6,1,1,1,1,1,1,1,1,1,1,1,1,4094,9,11.833333333333334,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10
523,0,10,621,2.45,2,12,2,4,28.5,0.0,1.59,98.41,1,0,0,7,1,1,1,2,1,0,0,1,1,29,0,0,1,1,1,1,0,1,1,1,1,1,0,8203,12,11.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,8
524,0,4,243,4.64,0,11,4,4,16.8,84.3,5.66,94.34,0,0,1,16,1,2,6,6,0,2,26,8,16,1,7,1,1,1,1,1,1,1,1,1,1,1,1,5991,11,19.25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,10
